ts,event_id,type,from,to,action,자원,크기
2023-04-15,E048,정기모임,장솔아,송연우,모임,유대,0.5
2023-04-15,E048,정기모임,송연우,홍은솔,모임,유대,0.5
2023-04-15,E048,정기모임,홍은솔,송연우,모임,유대,0.5
2023-04-15,E048,정기모임,송연우,안지수,모임,유대,0.5
2023-04-15,E048,정기모임,안지수,송연우,모임,유대,0.5
2023-04-15,E048,정기모임,송연우,송서수,모임,유대,0.5
2023-04-15,E048,정기모임,송서수,송연우,모임,유대,0.5
2023-04-15,E048,정기모임,최서시,강연하,모임,유대,0.5
2023-04-15,E048,정기모임,강연하,최서시,모임,유대,0.5
2023-04-15,E048,정기모임,최서시,장솔아,모임,유대,0.5
2023-04-15,E048,정기모임,장솔아,최서시,모임,유대,0.5
2023-04-15,E048,정기모임,최서시,홍은솔,모임,유대,0.5
2023-04-15,E048,정기모임,홍은솔,최서시,모임,유대,0.5
2023-04-15,E048,정기모임,최서시,안지수,모임,유대,0.5
2023-04-15,E048,정기모임,안지수,최서시,모임,유대,0.5
2023-04-15,E048,정기모임,최서시,송서수,모임,유대,0.5
2023-04-15,E048,정기모임,송서수,최서시,모임,유대,0.5
2023-04-15,E048,정기모임,강연하,장솔아,모임,유대,0.5
2023-04-15,E048,정기모임,장솔아,강연하,모임,유대,0.5
2023-04-15,E048,정기모임,강연하,홍은솔,모임,유대,0.5
2023-04-15,E048,정기모임,홍은솔,강연하,모임,유대,0.5
2023-04-15,E048,정기모임,강연하,안지수,모임,유대,0.5
2023-04-15,E048,정기모임,안지수,강연하,모임,유대,0.5
2023-04-15,E048,정기모임,강연하,송서수,모임,유대,0.5
2023-04-15,E048,정기모임,송서수,강연하,모임,유대,0.5
2023-04-15,E048,정기모임,장솔아,홍은솔,모임,유대,0.5
2023-04-15,E048,정기모임,홍은솔,장솔아,모임,유대,0.5
2023-04-15,E048,정기모임,장솔아,안지수,모임,유대,0.5
2023-04-15,E048,정기모임,안지수,장솔아,모임,유대,0.5
2023-04-15,E048,정기모임,장솔아,송서수,모임,유대,0.5
2023-04-15,E048,정기모임,송서수,장솔아,모임,유대,0.5
2023-04-15,E048,정기모임,홍은솔,안지수,모임,유대,0.5
2023-04-15,E048,정기모임,안지수,홍은솔,모임,유대,0.5
2023-04-15,E048,정기모임,홍은솔,송서수,모임,유대,0.5
2023-04-15,E048,정기모임,송서수,홍은솔,모임,유대,0.5
2023-04-15,E048,정기모임,안지수,송서수,모임,유대,0.5
2023-04-15,E048,정기모임,송서수,안지수,모임,유대,0.5
2023-04-21,E038,정기모임,김서연,홍우윤,모임,유대,0.5
2023-04-21,E038,정기모임,홍우윤,김서연,모임,유대,0.5
2023-04-21,E038,정기모임,김서연,김연시,모임,유대,0.5
2023-04-21,E038,정기모임,김연시,김서연,모임,유대,0.5
2023-04-21,E038,정기모임,김서연,안연예,모임,유대,0.5
2023-04-21,E038,정기모임,안연예,김서연,모임,유대,0.5
2023-04-21,E038,정기모임,김서연,오수예,모임,유대,0.5
2023-04-21,E038,정기모임,오수예,김서연,모임,유대,0.5
2023-04-21,E038,정기모임,김서연,이예은,모임,유대,0.5
2023-04-21,E038,정기모임,이예은,김서연,모임,유대,0.5
2023-04-21,E038,정기모임,홍우윤,김연시,모임,유대,0.5
2023-04-21,E038,정기모임,김연시,홍우윤,모임,유대,0.5
2023-04-21,E038,정기모임,홍우윤,안연예,모임,유대,0.5
2023-04-21,E038,정기모임,안연예,홍우윤,모임,유대,0.5
2023-04-21,E038,정기모임,홍우윤,오수예,모임,유대,0.5
2023-04-21,E038,정기모임,오수예,홍우윤,모임,유대,0.5
2023-04-21,E038,정기모임,홍우윤,이예은,모임,유대,0.5
2023-04-21,E038,정기모임,이예은,홍우윤,모임,유대,0.5
2023-04-21,E038,정기모임,김연시,안연예,모임,유대,0.5
2023-04-21,E038,정기모임,안연예,김연시,모임,유대,0.5
2023-04-21,E038,정기모임,김연시,오수예,모임,유대,0.5
2023-04-21,E038,정기모임,오수예,김연시,모임,유대,0.5
2023-04-21,E038,정기모임,김연시,이예은,모임,유대,0.5
2023-04-21,E038,정기모임,이예은,김연시,모임,유대,0.5
2023-04-21,E038,정기모임,안연예,오수예,모임,유대,0.5
2023-04-21,E038,정기모임,오수예,안연예,모임,유대,0.5
2023-04-21,E038,정기모임,안연예,이예은,모임,유대,0.5
2023-04-21,E038,정기모임,이예은,안연예,모임,유대,0.5
2023-04-21,E038,정기모임,오수예,이예은,모임,유대,0.5
2023-04-21,E038,정기모임,이예은,오수예,모임,유대,0.5
2023-04-21,I0958,디방인연,최은서,조현현,이음,유대,0.12
2023-04-21,I0958,디방인연,조현현,최은서,이음,유대,0.12
2023-04-21,I0958,디방인연,최은서,조현현,선물,선물,2
2023-04-21,I0958,디방인연,최은서,조현현,선물,유대,0.4
2023-04-24,I0001,디방인연,철수,장건채,이음,유대,0.12
2023-04-24,I0001,디방인연,장건채,철수,이음,유대,0.12
2023-04-25,I0477,디방인연,전람은,전채채,이음,유대,0.12
2023-04-25,I0477,디방인연,전채채,전람은,이음,유대,0.12
2023-04-25,I0477,디방인연,전람은,전채채,대화,유대,0.15
2023-04-25,I0477,디방인연,전채채,전람은,대화,유대,0.15
2023-05-06,I0022,디방인연,철수,임아건,이음,유대,0.12
2023-05-06,I0022,디방인연,임아건,철수,이음,유대,0.12
2023-05-06,I0286,디방인연,서예채,박도우,이음,유대,0.12
2023-05-06,I0286,디방인연,박도우,서예채,이음,유대,0.12
2023-05-08,I0945,디방인연,강채수,박민수,이음,유대,0.12
2023-05-08,I0945,디방인연,박민수,강채수,이음,유대,0.12
2023-05-09,I0361,디방인연,송하은,서건아,이음,유대,0.12
2023-05-09,I0361,디방인연,서건아,송하은,이음,유대,0.12
2023-05-11,E064,돈빌림,전예은,윤현시,대여,돈,252
2023-05-15,I0227,디방인연,서채아,황채건,이음,유대,0.12
2023-05-15,I0227,디방인연,황채건,서채아,이음,유대,0.12
2023-05-15,I0227,디방인연,서채아,황채건,대화,유대,0.15
2023-05-15,I0227,디방인연,황채건,서채아,대화,유대,0.15
2023-05-26,I0631,디방인연,임은연,이시람,이음,유대,0.12
2023-05-26,I0631,디방인연,이시람,임은연,이음,유대,0.12
2023-05-27,I0101,디방인연,정연시,전도연,이음,유대,0.12
2023-05-27,I0101,디방인연,전도연,정연시,이음,유대,0.12
2023-05-27,I0101,디방인연,정연시,전도연,대화,유대,0.15
2023-05-27,I0101,디방인연,전도연,정연시,대화,유대,0.15
2023-06-06,I0799,디방인연,조시현,최지도,이음,유대,0.12
2023-06-06,I0799,디방인연,최지도,조시현,이음,유대,0.12
2023-06-09,I0674,디방인연,정채람,오도솔,이음,유대,0.12
2023-06-09,I0674,디방인연,오도솔,정채람,이음,유대,0.12
2023-06-09,R0936,라운지재회,신채도,장윤예,이음승급,유대,0.8
2023-06-09,R0936,라운지재회,장윤예,신채도,이음승급,유대,0.8
2023-06-12,I0461,디방인연,서채하,김예건,이음,유대,0.12
2023-06-12,I0461,디방인연,김예건,서채하,이음,유대,0.12
2023-06-12,I0607,디방인연,송시현,강람수,이음,유대,0.12
2023-06-12,I0607,디방인연,강람수,송시현,이음,유대,0.12
2023-06-17,I0112,디방인연,박민수,박아도,이음,유대,0.12
2023-06-17,I0112,디방인연,박아도,박민수,이음,유대,0.12
2023-06-21,R0808,라운지재회,이준준,신지람,이음승급,유대,0.8
2023-06-21,R0808,라운지재회,신지람,이준준,이음승급,유대,0.8
2023-06-30,E028,생일,황하솔,윤람지,선물,유대,1
2023-06-30,E028,생일,홍우윤,윤람지,선물,유대,1
2023-06-30,E028,생일,권건현,윤람지,선물,유대,1
2023-06-30,E028,생일,홍아수,윤람지,선물,유대,1
2023-06-30,E028,생일,이시도,윤람지,선물,유대,1
2023-06-30,E028,생일,최지도,윤람지,선물,유대,1
2023-06-30,E028,생일,강민하,윤람지,선물,유대,1
2023-06-30,E028,생일,장하연,윤람지,선물,유대,1
2023-06-30,E028,생일,정연시,윤람지,선물,유대,1
2023-06-30,E028,생일,서시시,윤람지,선물,유대,1
2023-06-30,E028,생일,서주도,윤람지,선물,유대,1
2023-06-30,E028,생일,한예우,윤람지,선물,유대,1
2023-06-30,E028,생일,오건연,윤람지,선물,유대,1
2023-06-30,E028,생일,박준예,윤람지,선물,유대,1
2023-06-30,E028,생일,최은서,윤람지,선물,유대,1
2023-06-30,E028,생일,송람수,윤람지,선물,유대,1
2023-06-30,E028,생일,박지람,윤람지,선물,유대,1
2023-06-30,E028,생일,서윤윤,윤람지,선물,유대,1
2023-06-30,E028,생일,이람연,윤람지,선물,유대,1
2023-07-04,I0335,디방인연,최솔지,최아도,이음,유대,0.12
2023-07-04,I0335,디방인연,최아도,최솔지,이음,유대,0.12
2023-07-04,I0335,디방인연,최솔지,최아도,대화,유대,0.15
2023-07-04,I0335,디방인연,최아도,최솔지,대화,유대,0.15
2023-07-10,I0382,디방인연,송채도,오솔지,이음,유대,0.12
2023-07-10,I0382,디방인연,오솔지,송채도,이음,유대,0.12
2023-07-11,I0463,디방인연,서채하,최준준,이음,유대,0.12
2023-07-11,I0463,디방인연,최준준,서채하,이음,유대,0.12
2023-07-11,I0463,디방인연,서채하,최준준,대화,유대,0.15
2023-07-11,I0463,디방인연,최준준,서채하,대화,유대,0.15
2023-07-19,I0133,디방인연,장하연,신시서,이음,유대,0.12
2023-07-19,I0133,디방인연,신시서,장하연,이음,유대,0.12
2023-07-19,I0133,디방인연,장하연,신시서,대화,유대,0.15
2023-07-19,I0133,디방인연,신시서,장하연,대화,유대,0.15
2023-07-19,I0808,디방인연,이준준,신지람,이음,유대,0.12
2023-07-19,I0808,디방인연,신지람,이준준,이음,유대,0.12
2023-07-20,I0681,디방인연,임도우,최아도,이음,유대,0.12
2023-07-20,I0681,디방인연,최아도,임도우,이음,유대,0.12
2023-07-26,I0812,디방인연,권지연,강서민,이음,유대,0.12
2023-07-26,I0812,디방인연,강서민,권지연,이음,유대,0.12
2023-07-28,I0316,디방인연,김채아,황하예,이음,유대,0.12
2023-07-28,I0316,디방인연,황하예,김채아,이음,유대,0.12
2023-07-28,I0316,디방인연,김채아,황하예,대화,유대,0.15
2023-07-28,I0316,디방인연,황하예,김채아,대화,유대,0.15
2023-08-02,I0523,디방인연,오아은,정준람,이음,유대,0.12
2023-08-02,I0523,디방인연,정준람,오아은,이음,유대,0.12
2023-08-05,I0426,디방인연,서아지,황솔아,이음,유대,0.12
2023-08-05,I0426,디방인연,황솔아,서아지,이음,유대,0.12
2023-08-05,I0426,디방인연,서아지,황솔아,대화,유대,0.15
2023-08-05,I0426,디방인연,황솔아,서아지,대화,유대,0.15
2023-08-11,I0041,디방인연,철수,강건수,이음,유대,0.12
2023-08-11,I0041,디방인연,강건수,철수,이음,유대,0.12
2023-08-11,I0041,디방인연,철수,강건수,대화,유대,0.15
2023-08-11,I0041,디방인연,강건수,철수,대화,유대,0.15
2023-08-11,I0721,디방인연,이민지,권솔아,이음,유대,0.12
2023-08-11,I0721,디방인연,권솔아,이민지,이음,유대,0.12
2023-08-14,I0351,디방인연,최시채,한건현,이음,유대,0.12
2023-08-14,I0351,디방인연,한건현,최시채,이음,유대,0.12
2023-08-14,I0351,디방인연,최시채,한건현,대화,유대,0.15
2023-08-14,I0351,디방인연,한건현,최시채,대화,유대,0.15
2023-08-19,R0632,라운지재회,임은연,황하지,이음승급,유대,0.8
2023-08-19,R0632,라운지재회,황하지,임은연,이음승급,유대,0.8
2023-08-23,I0433,디방인연,황솔아,송지주,이음,유대,0.12
2023-08-23,I0433,디방인연,송지주,황솔아,이음,유대,0.12
2023-08-23,I0433,디방인연,황솔아,송지주,대화,유대,0.15
2023-08-23,I0433,디방인연,송지주,황솔아,대화,유대,0.15
2023-08-24,I0238,디방인연,안람도,강건수,이음,유대,0.12
2023-08-24,I0238,디방인연,강건수,안람도,이음,유대,0.12
2023-08-27,I0054,디방인연,철수,권아수,이음,유대,0.12
2023-08-27,I0054,디방인연,권아수,철수,이음,유대,0.12
2023-09-01,I0261,디방인연,장아주,송람수,이음,유대,0.12
2023-09-01,I0261,디방인연,송람수,장아주,이음,유대,0.12
2023-09-02,I0844,디방인연,윤연지,송람수,이음,유대,0.12
2023-09-02,I0844,디방인연,송람수,윤연지,이음,유대,0.12
2023-09-06,I0757,디방인연,황시시,송채은,이음,유대,0.12
2023-09-06,I0757,디방인연,송채은,황시시,이음,유대,0.12
2023-09-08,I0314,디방인연,안예람,윤시람,이음,유대,0.12
2023-09-08,I0314,디방인연,윤시람,안예람,이음,유대,0.12
2023-09-09,I0007,디방인연,철수,박도우,이음,유대,0.12
2023-09-09,I0007,디방인연,박도우,철수,이음,유대,0.12
2023-09-09,I0007,디방인연,철수,박도우,대화,유대,0.15
2023-09-09,I0007,디방인연,박도우,철수,대화,유대,0.15
2023-09-11,I0507,디방인연,황아예,임도우,이음,유대,0.12
2023-09-11,I0507,디방인연,임도우,황아예,이음,유대,0.12
2023-09-14,I0872,디방인연,신서채,임우우,이음,유대,0.12
2023-09-14,I0872,디방인연,임우우,신서채,이음,유대,0.12
2023-09-16,I0137,디방인연,장하연,전도솔,이음,유대,0.12
2023-09-16,I0137,디방인연,전도솔,장하연,이음,유대,0.12
2023-09-16,I0137,디방인연,장하연,전도솔,대화,유대,0.15
2023-09-16,I0137,디방인연,전도솔,장하연,대화,유대,0.15
2023-09-20,I0919,디방인연,강민하,황준건,이음,유대,0.12
2023-09-20,I0919,디방인연,황준건,강민하,이음,유대,0.12
2023-09-27,I0785,디방인연,조현우,한시민,이음,유대,0.12
2023-09-27,I0785,디방인연,한시민,조현우,이음,유대,0.12
2023-09-29,I0732,디방인연,홍은준,정주준,이음,유대,0.12
2023-09-29,I0732,디방인연,정주준,홍은준,이음,유대,0.12
2023-10-04,E040,정기모임,장지민,강건수,모임,유대,0.5
2023-10-04,E040,정기모임,강건수,장지민,모임,유대,0.5
2023-10-04,E040,정기모임,장지민,임은민,모임,유대,0.5
2023-10-04,E040,정기모임,임은민,장지민,모임,유대,0.5
2023-10-04,E040,정기모임,장지민,강하연,모임,유대,0.5
2023-10-04,E040,정기모임,강하연,장지민,모임,유대,0.5
2023-10-04,E040,정기모임,장지민,강도민,모임,유대,0.5
2023-10-04,E040,정기모임,강도민,장지민,모임,유대,0.5
2023-10-04,E040,정기모임,강건수,임은민,모임,유대,0.5
2023-10-04,E040,정기모임,임은민,강건수,모임,유대,0.5
2023-10-04,E040,정기모임,강건수,강하연,모임,유대,0.5
2023-10-04,E040,정기모임,강하연,강건수,모임,유대,0.5
2023-10-04,E040,정기모임,강건수,강도민,모임,유대,0.5
2023-10-04,E040,정기모임,강도민,강건수,모임,유대,0.5
2023-10-04,E040,정기모임,임은민,강하연,모임,유대,0.5
2023-10-04,E040,정기모임,강하연,임은민,모임,유대,0.5
2023-10-04,E040,정기모임,임은민,강도민,모임,유대,0.5
2023-10-04,E040,정기모임,강도민,임은민,모임,유대,0.5
2023-10-04,E040,정기모임,강하연,강도민,모임,유대,0.5
2023-10-04,E040,정기모임,강도민,강하연,모임,유대,0.5
2023-10-04,I0332,디방인연,최솔지,임시서,이음,유대,0.12
2023-10-04,I0332,디방인연,임시서,최솔지,이음,유대,0.12
2023-10-04,I0537,디방인연,정채건,홍지현,이음,유대,0.12
2023-10-04,I0537,디방인연,홍지현,정채건,이음,유대,0.12
2023-10-04,I0632,디방인연,임은연,황하지,이음,유대,0.12
2023-10-04,I0632,디방인연,황하지,임은연,이음,유대,0.12
2023-10-04,I0632,디방인연,임은연,황하지,대화,유대,0.15
2023-10-04,I0632,디방인연,황하지,임은연,대화,유대,0.15
2023-10-05,R0112,라운지재회,박민수,박아도,이음승급,유대,0.8
2023-10-05,R0112,라운지재회,박아도,박민수,이음승급,유대,0.8
2023-10-06,I0585,디방인연,권시솔,서우솔,이음,유대,0.12
2023-10-06,I0585,디방인연,서우솔,권시솔,이음,유대,0.12
2023-10-13,I0049,디방인연,철수,신하솔,이음,유대,0.12
2023-10-13,I0049,디방인연,신하솔,철수,이음,유대,0.12
2023-10-13,I0049,디방인연,철수,신하솔,대화,유대,0.15
2023-10-13,I0049,디방인연,신하솔,철수,대화,유대,0.15
2023-10-13,I0385,디방인연,송채도,강아주,이음,유대,0.12
2023-10-13,I0385,디방인연,강아주,송채도,이음,유대,0.12
2023-10-15,I0006,디방인연,철수,홍은준,이음,유대,0.12
2023-10-15,I0006,디방인연,홍은준,철수,이음,유대,0.12
2023-10-15,I0006,디방인연,철수,홍은준,대화,유대,0.15
2023-10-15,I0006,디방인연,홍은준,철수,대화,유대,0.15
2023-10-16,I0136,디방인연,장하연,장은수,이음,유대,0.12
2023-10-16,I0136,디방인연,장은수,장하연,이음,유대,0.12
2023-10-19,I0119,디방인연,박민수,강은건,이음,유대,0.12
2023-10-19,I0119,디방인연,강은건,박민수,이음,유대,0.12
2023-10-19,I0119,디방인연,박민수,강은건,대화,유대,0.15
2023-10-19,I0119,디방인연,강은건,박민수,대화,유대,0.15
2023-10-21,I0774,디방인연,김건솔,서아지,이음,유대,0.12
2023-10-21,I0774,디방인연,서아지,김건솔,이음,유대,0.12
2023-10-21,I0774,디방인연,김건솔,서아지,대화,유대,0.15
2023-10-21,I0774,디방인연,서아지,김건솔,대화,유대,0.15
2023-10-26,I0649,디방인연,서연채,홍솔하,이음,유대,0.12
2023-10-26,I0649,디방인연,홍솔하,서연채,이음,유대,0.12
2023-10-26,I0649,디방인연,서연채,홍솔하,대화,유대,0.15
2023-10-26,I0649,디방인연,홍솔하,서연채,대화,유대,0.15
2023-10-27,I0805,디방인연,박아도,이준준,이음,유대,0.12
2023-10-27,I0805,디방인연,이준준,박아도,이음,유대,0.12
2023-10-31,R0335,라운지재회,최솔지,최아도,이음승급,유대,0.8
2023-10-31,R0335,라운지재회,최아도,최솔지,이음승급,유대,0.8
2023-11-02,I0689,디방인연,장솔아,최채연,이음,유대,0.12
2023-11-02,I0689,디방인연,최채연,장솔아,이음,유대,0.12
2023-11-08,I0485,디방인연,권수솔,한람지,이음,유대,0.12
2023-11-08,I0485,디방인연,한람지,권수솔,이음,유대,0.12
2023-11-11,E063,돈빌림,전채채,윤윤솔,대여,돈,63
2023-11-11,I0186,디방인연,정연우,조채예,이음,유대,0.12
2023-11-11,I0186,디방인연,조채예,정연우,이음,유대,0.12
2023-11-12,R0255,라운지재회,조현현,조현도,이음승급,유대,0.8
2023-11-12,R0255,라운지재회,조현도,조현현,이음승급,유대,0.8
2023-11-13,I0810,디방인연,권지연,황준민,이음,유대,0.12
2023-11-13,I0810,디방인연,황준민,권지연,이음,유대,0.12
2023-11-15,R0385,라운지재회,송채도,강아주,이음승급,유대,0.8
2023-11-15,R0385,라운지재회,강아주,송채도,이음승급,유대,0.8
2023-11-17,E023,생일,김서윤,이시람,선물,유대,1
2023-11-17,E023,생일,최솔지,이시람,선물,유대,1
2023-11-17,E023,생일,서은건,이시람,선물,유대,1
2023-11-17,E023,생일,강건현,이시람,선물,유대,1
2023-11-17,E023,생일,홍지건,이시람,선물,유대,1
2023-11-17,E023,생일,장은수,이시람,선물,유대,1
2023-11-17,E023,생일,정우은,이시람,선물,유대,1
2023-11-17,E023,생일,황현우,이시람,선물,유대,1
2023-11-17,E023,생일,정수연,이시람,선물,유대,1
2023-11-17,E023,생일,홍준도,이시람,선물,유대,1
2023-11-17,E023,생일,강윤주,이시람,선물,유대,1
2023-11-17,E023,생일,철수,이시람,선물,유대,1
2023-11-21,I0125,디방인연,이시람,송은연,이음,유대,0.12
2023-11-21,I0125,디방인연,송은연,이시람,이음,유대,0.12
2023-11-29,I0243,디방인연,안람도,서채하,이음,유대,0.12
2023-11-29,I0243,디방인연,서채하,안람도,이음,유대,0.12
2023-12-01,I0627,디방인연,송현준,서예지,이음,유대,0.12
2023-12-01,I0627,디방인연,서예지,송현준,이음,유대,0.12
2023-12-01,I0627,디방인연,송현준,서예지,대화,유대,0.15
2023-12-01,I0627,디방인연,서예지,송현준,대화,유대,0.15
2023-12-02,I0791,디방인연,조현우,정채건,이음,유대,0.12
2023-12-02,I0791,디방인연,정채건,조현우,이음,유대,0.12
2023-12-10,I0149,디방인연,조주수,정은주,이음,유대,0.12
2023-12-10,I0149,디방인연,정은주,조주수,이음,유대,0.12
2023-12-15,I0009,디방인연,철수,홍민연,이음,유대,0.12
2023-12-15,I0009,디방인연,홍민연,철수,이음,유대,0.12
2023-12-18,I0354,디방인연,최시채,오도솔,이음,유대,0.12
2023-12-18,I0354,디방인연,오도솔,최시채,이음,유대,0.12
2023-12-18,I0354,디방인연,최시채,오도솔,대화,유대,0.15
2023-12-18,I0354,디방인연,오도솔,최시채,대화,유대,0.15
2023-12-19,R0477,라운지재회,전람은,전채채,이음승급,유대,0.8
2023-12-19,R0477,라운지재회,전채채,전람은,이음승급,유대,0.8
2023-12-19,I0543,디방인연,정채건,전채시,이음,유대,0.12
2023-12-19,I0543,디방인연,전채시,정채건,이음,유대,0.12
2023-12-19,I0543,디방인연,정채건,전채시,선물,선물,2
2023-12-19,I0543,디방인연,정채건,전채시,선물,유대,0.4
2023-12-24,I0473,디방인연,서은건,황채건,이음,유대,0.12
2023-12-24,I0473,디방인연,황채건,서은건,이음,유대,0.12
2023-12-24,I0473,디방인연,서은건,황채건,대화,유대,0.15
2023-12-24,I0473,디방인연,황채건,서은건,대화,유대,0.15
2023-12-26,R0872,라운지재회,신서채,임우우,이음승급,유대,0.8
2023-12-26,R0872,라운지재회,임우우,신서채,이음승급,유대,0.8
2023-12-31,I0163,디방인연,김시윤,황하솔,이음,유대,0.12
2023-12-31,I0163,디방인연,황하솔,김시윤,이음,유대,0.12
2023-12-31,I0163,디방인연,김시윤,황하솔,대화,유대,0.15
2023-12-31,I0163,디방인연,황하솔,김시윤,대화,유대,0.15
2024-01-11,R0125,라운지재회,이시람,송은연,이음승급,유대,0.8
2024-01-11,R0125,라운지재회,송은연,이시람,이음승급,유대,0.8
2024-01-13,I0394,디방인연,윤지람,홍준람,이음,유대,0.12
2024-01-13,I0394,디방인연,홍준람,윤지람,이음,유대,0.12
2024-01-15,I0526,디방인연,오아은,안연예,이음,유대,0.12
2024-01-15,I0526,디방인연,안연예,오아은,이음,유대,0.12
2024-01-20,I0268,디방인연,장아주,전주시,이음,유대,0.12
2024-01-20,I0268,디방인연,전주시,장아주,이음,유대,0.12
2024-01-28,I0858,디방인연,안솔민,박민수,이음,유대,0.12
2024-01-28,I0858,디방인연,박민수,안솔민,이음,유대,0.12
2024-01-30,E006,결혼식,조채윤,임은연,부조,돈,6
2024-01-30,E006,결혼식,조채윤,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,조채윤,답례,유대,0.5
2024-01-30,E006,결혼식,송은연,임은연,부조,돈,4
2024-01-30,E006,결혼식,송은연,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,송은연,답례,유대,0.5
2024-01-30,E006,결혼식,장람아,임은연,부조,돈,4
2024-01-30,E006,결혼식,장람아,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,장람아,답례,유대,0.5
2024-01-30,E006,결혼식,최주준,임은연,부조,돈,7
2024-01-30,E006,결혼식,최주준,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,최주준,답례,유대,0.5
2024-01-30,E006,결혼식,송하은,임은연,부조,돈,9
2024-01-30,E006,결혼식,송하은,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,송하은,답례,유대,0.5
2024-01-30,E006,결혼식,임아건,임은연,부조,돈,10
2024-01-30,E006,결혼식,임아건,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,임아건,답례,유대,0.5
2024-01-30,E006,결혼식,안아도,임은연,부조,돈,8
2024-01-30,E006,결혼식,안아도,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,안아도,답례,유대,0.5
2024-01-30,E006,결혼식,서연채,임은연,부조,돈,7
2024-01-30,E006,결혼식,서연채,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,서연채,답례,유대,0.5
2024-01-30,E006,결혼식,한예우,임은연,부조,돈,5
2024-01-30,E006,결혼식,한예우,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,한예우,답례,유대,0.5
2024-01-30,E006,결혼식,김건주,임은연,부조,돈,4
2024-01-30,E006,결혼식,김건주,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,김건주,답례,유대,0.5
2024-01-30,E006,결혼식,임현주,임은연,부조,돈,9
2024-01-30,E006,결혼식,임현주,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,임현주,답례,유대,0.5
2024-01-30,E006,결혼식,한준아,임은연,부조,돈,8
2024-01-30,E006,결혼식,한준아,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,한준아,답례,유대,0.5
2024-01-30,E006,결혼식,홍은시,임은연,부조,돈,10
2024-01-30,E006,결혼식,홍은시,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,홍은시,답례,유대,0.5
2024-01-30,E006,결혼식,강서민,임은연,부조,돈,9
2024-01-30,E006,결혼식,강서민,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,강서민,답례,유대,0.5
2024-01-30,E006,결혼식,박람민,임은연,부조,돈,7
2024-01-30,E006,결혼식,박람민,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,박람민,답례,유대,0.5
2024-01-30,E006,결혼식,송도건,임은연,부조,돈,5
2024-01-30,E006,결혼식,송도건,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,송도건,답례,유대,0.5
2024-01-30,E006,결혼식,황채주,임은연,부조,돈,7
2024-01-30,E006,결혼식,황채주,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,황채주,답례,유대,0.5
2024-01-30,E006,결혼식,최아준,임은연,부조,돈,5
2024-01-30,E006,결혼식,최아준,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,최아준,답례,유대,0.5
2024-01-30,E006,결혼식,송준도,임은연,부조,돈,6
2024-01-30,E006,결혼식,송준도,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,송준도,답례,유대,0.5
2024-01-30,E006,결혼식,임지윤,임은연,부조,돈,9
2024-01-30,E006,결혼식,임지윤,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,임지윤,답례,유대,0.5
2024-01-30,E006,결혼식,전채시,임은연,부조,돈,5
2024-01-30,E006,결혼식,전채시,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,전채시,답례,유대,0.5
2024-01-30,E006,결혼식,강솔솔,임은연,부조,돈,6
2024-01-30,E006,결혼식,강솔솔,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,강솔솔,답례,유대,0.5
2024-01-30,E006,결혼식,서은건,임은연,부조,돈,6
2024-01-30,E006,결혼식,서은건,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,서은건,답례,유대,0.5
2024-01-30,E006,결혼식,강우건,임은연,부조,돈,7
2024-01-30,E006,결혼식,강우건,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,강우건,답례,유대,0.5
2024-01-30,E006,결혼식,박도우,임은연,부조,돈,8
2024-01-30,E006,결혼식,박도우,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,박도우,답례,유대,0.5
2024-01-30,E006,결혼식,전도연,임은연,부조,돈,6
2024-01-30,E006,결혼식,전도연,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,전도연,답례,유대,0.5
2024-01-30,E006,결혼식,박채윤,임은연,부조,돈,5
2024-01-30,E006,결혼식,박채윤,임은연,방명록,유대,1
2024-01-30,E006,결혼식,임은연,박채윤,답례,유대,0.5
2024-01-30,E006,결혼식,오준지,임은연,부조,돈,8
